"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENTREZID_mappings","Ecol_K-12MG1655_1G_CTRL_Rep1","Ecol_K-12MG1655_1G_CTRL_Rep2","Ecol_K-12MG1655_1G_CTRL_Rep3","Ecol_K-12MG1655_1G_CTRL_Rep4","Ecol_K-12MG1655_uG_Clinorotation_Rep1","Ecol_K-12MG1655_uG_Clinorotation_Rep2","Ecol_K-12MG1655_uG_Clinorotation_Rep3","Ecol_K-12MG1655_uG_Clinorotation_Rep4"
NA,NA,NA,NA,NA,NA,NA,"1767362_s_at",0,7.75874299323944,7.96794869178005,7.87407307789227,8.09156422606995,7.74914878486168,8.06863273466096,7.84496287006689,8.26708285864563
NA,"cydC|ECs0971","glutathione/cysteine ABC transporter export permease/ATPase|cysteine/glutathione ABC transporter membrane/ATP-binding protein",NA,"917716|945504",NA,"GO:0006810|GO:0008152|GO:0033228|GO:0034775|GO:0055085|GO:0070453|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0043190|GO:0000166|GO:0005524|GO:0016887|GO:0042626","1767363_s_at",2,8.09810792416321,8.01407326574092,8.06067806788177,7.9136940277365,8.03009531644479,8.16734953660114,8.13778993969264,8.23750553826204
NA,"jayE","pseudo",NA,"945703",NA,NA,"1767364_at",1,8.850227728577,9.08332773236376,9.01241860917804,9.26804545018029,9.01990369885144,9.21625872726403,9.09358504741821,9.27920691011998
NA,NA,NA,NA,NA,NA,NA,"1767365_at",0,1.64675784773585,1.85936602562879,1.44472322675993,1.47647216545851,1.70000209557548,1.36056826800673,1.48348928039666,1.67984323320132
NA,"ECs4865","hypothetical protein",NA,"915022",NA,NA,"1767366_at",1,1.74241243416325,1.7659764395256,1.86823392762644,1.471506309938,3.04388100113997,1.58499323189856,1.79664210201139,1.58699243603322
NA,"ECs2157|ECs2230","hypothetical protein",NA,"917354|917437",NA,NA,"1767367_x_at",2,1.47001983947051,1.19781641683829,1.67413642505362,1.29331996648141,1.8843190172403,1.19781641683829,1.31027416080388,1.31659904547513
NA,NA,NA,NA,NA,NA,NA,"1767368_s_at",0,8.64897132957642,8.64897132957642,8.720849778014,8.96977347143497,8.56337482563665,8.64941991656065,8.59989180792993,8.8092118106284
NA,"ECs4945","phage transposase",NA,"914839",NA,"GO:0015074|GO:0003676|GO:0003677","1767369_at",1,2.81899800343677,3.20473561885727,2.48030198000154,2.38201016421898,2.57588435805987,2.46530403046538,2.55128325463166,2.67457015889424
NA,"glnD","uridylyltransferase",NA,"944863",NA,"GO:0006464|GO:0006807|GO:0006808|GO:0008152|GO:0003824|GO:0005515|GO:0008081|GO:0008773|GO:0016597|GO:0016740|GO:0016779|GO:0016787","1767370_s_at",1,9.11270590074016,9.12999230440364,9.13273580918902,9.42741070267097,8.96243409662669,9.32053987011285,9.32874744582083,9.01110742207196
NA,"ECs2867|wza","polysaccharide export protein|colanic acid export protein; outer membrane auxillary lipoprotein",NA,"913884|946558",NA,"GO:0000271|GO:0006810|GO:0006811|GO:0008643|GO:0015774|GO:0055085|GO:0009279|GO:0016020|GO:0016021|GO:0046930|GO:0015159|GO:0015288","1767371_s_at",2,7.30187097817265,7.26147391393546,7.4182975072457,7.79444674715557,7.4110599123274,7.84830488167902,7.45356068342974,7.76248712035105
NA,"ECs1941","transcriptional regulator",NA,"917511",NA,"GO:0003677|GO:0043565","1767372_at",1,0.959280619568092,1.12627069473334,1.6080391273296,0.952987751962918,1.91703941790546,0.958025367041046,0.995685282448548,1.26485628337308
NA,NA,NA,NA,NA,NA,NA,"1767373_s_at",0,7.15996677337293,6.95227867542335,6.9144886825819,7.36699886080355,7.0353009510787,6.99939813056397,7.21198035143682,7.32587860644365
NA,NA,NA,NA,NA,NA,NA,"1767374_at",0,2.58300878481354,2.95264761831048,2.44475138094268,2.50521064509188,1.69613359357388,2.67059253166595,3.02932748151034,2.68614463755382
NA,NA,NA,NA,NA,NA,NA,"1767375_at",0,2.11165470832727,2.01406809731099,2.58319876618575,1.63592033244861,2.03327263917375,1.74820910686043,2.03746187851608,1.44022411109524
NA,"maeB","malic enzyme: putative oxidoreductase/phosphotransacetylase",NA,"946947",NA,"GO:0006108|GO:0008152|GO:0055114|GO:0005829|GO:0003824|GO:0004471|GO:0004473|GO:0008948|GO:0016491|GO:0016616|GO:0016746|GO:0030145|GO:0046872|GO:0051287","1767376_at",1,7.55543307523289,7.86292498911385,7.67907012971969,7.19382494539739,7.72988364092861,7.2831334144386,7.46104786076693,7.21875523967731
NA,"rplS","50S ribosomal protein L19|50S ribosomal subunit protein L19",NA,"914819|947096",NA,"GO:0006412|GO:0005622|GO:0005829|GO:0005840|GO:0022625|GO:0030529|GO:0003723|GO:0003735|GO:0019843","1767377_s_at",2,8.76766553434764,8.60053810312526,8.73206735421426,9.64145856758581,8.65360064715446,9.18814290053632,8.85833820949564,9.27560701702493
NA,"ECs1934|recE",NA,NA,"912288|945918",NA,"GO:0006259|GO:0008152|GO:0090305|GO:0004518|GO:0004527|GO:0016787|GO:0051908","1767378_s_at",2,9.46201865263157,9.39659362370926,9.49911878866167,8.91082991316033,9.29634874589345,9.09773776591557,9.46096431757205,8.61024631439172
NA,NA,NA,NA,NA,NA,NA,"1767379_s_at",0,8.73646842326314,8.74366982239571,8.69786922421615,9.47533776924871,8.5797659725963,9.00738461403348,8.85739676835099,9.56696099021111
NA,"cho","endonuclease of nucleotide excision repair",NA,"948996",NA,"GO:0006281|GO:0006974|GO:0009432|GO:0090305|GO:0004518|GO:0005515|GO:0016787","1767380_s_at",1,7.39616185582667,7.32617281411151,7.44044981062263,7.75353770723443,6.73650061464914,7.74335200380454,7.71329025737699,7.64046667172643
NA,"ykfG","CP4-6 prophage; RadC-like JAB domain protein",NA,"944930",NA,NA,"1767381_at",1,8.16441249101715,8.16441249101715,8.24245255964785,8.05844093849677,8.10346548717019,8.27335134053573,8.19624829558838,8.25500053790156
NA,"ECs0023","fimbrial chaperone",NA,"913417",NA,"GO:0043711|GO:0061077|GO:0071555|GO:0030288|GO:0042597","1767382_s_at",1,1.72187878263281,1.26253268950152,1.74698702840935,1.42790930699187,1.4495887213968,1.74698702840935,1.90766147176136,1.92107195693299
NA,NA,NA,NA,NA,NA,NA,"1767383_s_at",0,8.57685855552643,8.50879076356564,8.53016060434403,8.44770212009851,8.29002926149808,8.61778636340135,8.7225751321156,8.69599596264023
NA,"ECs2403|ydiP",NA,NA,"914907|945095",NA,"GO:0006351|GO:0006355|GO:0019243|GO:0005829|GO:0000987|GO:0003677|GO:0003700|GO:0019172|GO:0043565","1767384_s_at",2,7.96207696425028,8.07101556892667,7.86510297770238,8.05133914033208,7.98090762958333,7.91007592865578,8.04875065339342,8.11232471993213
NA,"ECs1014|pncB","nicotinate phosphoribosyltransferase",NA,"917759|946648",NA,"GO:0009408|GO:0009435|GO:0019357|GO:0019363|GO:0005829|GO:0004514|GO:0004516|GO:0016740|GO:0016874|GO:0016879","1767385_s_at",2,7.67960025623454,7.76214902918768,7.66369054894305,7.65172775843681,7.78007030475152,7.73594510159273,7.62077206667618,7.63621835394286
NA,"gtrS","serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",NA,"946822",NA,"GO:0005886|GO:0016020|GO:0016021","1767386_at",1,8.80053362426295,8.64173768215574,8.69585252739526,8.98069844140348,8.6150153255528,8.7227062204842,8.70754067412367,8.53780346584101
NA,NA,NA,NA,NA,NA,NA,"1767387_at",0,1.80252833503095,2.84956080928239,1.58646448143307,1.19133606089933,2.31920700540216,1.51783298822113,1.52385658658417,1.3626025805993
NA,"treF","trehalase|cytoplasmic trehalase",NA,"915743|948037",NA,"GO:0005991|GO:0005993|GO:0008152|GO:0071474|GO:0005737|GO:0003824|GO:0004555|GO:0016787|GO:0016798","1767388_s_at",2,8.13308124626423,7.8322199841853,7.89586947375266,8.10681186445941,7.69196067800534,8.18977883453412,8.07267438225575,7.97618925815008
NA,NA,NA,NA,NA,NA,NA,"1767389_at",0,3.56707584083665,3.2552348616438,3.58130940170723,3.3550297917383,4.45488366506681,3.43200693499216,3.39432246794869,2.7173603355569
NA,NA,NA,NA,NA,NA,NA,"1767390_at",0,2.72579261531874,2.57769825260707,3.31131663218593,2.70678691979245,3.50464692804929,2.70678691979245,2.5244023126801,1.96879497631099
NA,NA,NA,NA,NA,NA,NA,"1767391_s_at",0,2.50973594451124,2.19418885361025,2.86568453318844,2.19818362433173,1.88985252878819,2.64892165826387,2.38164326318685,2.34113445822505
NA,"ECs2270","hypothetical protein",NA,"912700",NA,NA,"1767392_at",1,2.19354799416488,1.87644997905702,2.19122038467138,1.82733815906268,2.5439244490513,1.54161825001333,1.7570302526563,1.61107226145436
NA,NA,NA,NA,NA,NA,NA,"1767393_at",0,1.49471026912006,2.48382935688898,2.27685424833351,1.58430981936263,2.70041214510186,1.54482009494272,1.70787261048748,1.5003398467685
NA,"ECs0948","lipoprotein",NA,"917688",NA,NA,"1767394_s_at",1,2.03392405494792,2.09684841933028,2.21670940079093,2.13865232988223,2.45060017065325,2.16415195236056,2.15296942441772,2.45507975148965
NA,NA,NA,NA,NA,NA,NA,"1767395_s_at",0,1.1451152758145,1.18067961359505,1.29331996648141,1.48466734119297,1.29331996648141,1.3111134284112,1.25150905186417,1.30296900025362
NA,"ECs0016|hokC|mokC","Gef protein|toxic membrane protein, small|regulatory protein for HokC, overlaps CDS of hokC",NA,"913408|944756|2847744",NA,"GO:0005886|GO:0016020|GO:0016021|GO:0042597","1767396_s_at",3,7.29213102447579,7.05402859555392,7.09769034540711,7.88832404608535,7.38270580922965,7.68395927875735,7.5253370591772,7.69809032112232
NA,NA,NA,NA,NA,NA,NA,"1767397_s_at",0,1.84786021168441,1.76649662371506,1.58951182435734,2.02609619391599,2.99017151748129,1.48198642532318,1.80956579797631,1.54313314024364
NA,"ECs4816","hypothetical protein",NA,"915076",NA,NA,"1767398_s_at",1,1.62263105875131,2.29954654616648,1.73610758597142,1.7201279535664,2.26167770726428,1.45637248202617,1.73478075022133,1.28269601336072
NA,"cyoC|ECs0484","cytochrome o ubiquinol oxidase subunit III",NA,"914586|946897",NA,"GO:0009060|GO:0015990|GO:0019646|GO:0022904|GO:0055114|GO:1902600|GO:0005886|GO:0005887|GO:0009319|GO:0016020|GO:0016021|GO:0004129|GO:0008827|GO:0009055|GO:0009486|GO:0015002|GO:0015078|GO:0015453|GO:0016491","1767399_s_at",2,9.15887646709075,8.91649621212857,8.93042387628192,8.476192697059,9.33825342891977,8.78559118961784,8.83027306530585,8.65186193951218
NA,"ECs1000|ycaR","hypothetical protein|peroxide and acid resistance protein, UPF0434 family",NA,"917739|945537",NA,"GO:0005829","1767400_s_at",2,9.10222112722753,8.98606086298692,9.03578567942967,8.74930143942414,8.93399276667457,9.11585292314747,9.03671475521846,8.46429958487927
NA,NA,NA,NA,NA,NA,NA,"1767401_at",0,8.54880010394577,8.51284149021642,8.6882833944928,8.99940552188072,8.37726996409876,8.98682883441994,8.59253278470632,9.08209018294314
NA,"ECs3348|hyfF","hydrogenase 4 subunit F|hydrogenase 4, membrane subunit",NA,"915239|946962",NA,"GO:0006974|GO:0055114|GO:0005886|GO:0016020|GO:0016021|GO:0016491","1767402_s_at",2,9.15607225587987,9.1114837248856,9.23398124585401,9.23036944830437,9.00605613452079,9.10404638480177,9.03208708348994,9.08138857796254
NA,NA,NA,NA,NA,NA,NA,"1767403_s_at",0,8.18790146845883,8.28334199400819,8.30486118893842,9.3520428871532,8.46180915386126,8.80452441222624,8.45362575952686,8.79727460609873
NA,"secY","preprotein translocase subunit SecY|preprotein translocase membrane subunit",NA,"915941|947799",NA,"GO:0006605|GO:0006810|GO:0006886|GO:0015031|GO:0043952|GO:0065002|GO:0005622|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0005515","1767404_s_at",2,7.90280559390264,7.93963480537129,7.98811746853541,7.94183674855121,8.06547485647779,7.84903741711002,7.90614742336723,8.0793653287741
NA,NA,NA,NA,NA,NA,NA,"1767405_s_at",0,8.06713854568238,8.15649515192989,8.14826771321174,7.72706167214364,8.28669225931976,7.77022323511928,7.94734066745706,7.78158301179109
NA,"yegJ","uncharacterized protein",NA,"947201",NA,NA,"1767406_at",1,8.93466841676356,8.79241439637695,8.75339304807511,8.95467736534586,8.48864758889154,9.01639944267923,8.97908116156611,9.09192881404036
NA,"ECs2041","hypothetical protein",NA,"917239",NA,NA,"1767407_s_at",1,8.66301844689595,8.54095331130828,8.51601504475626,8.69627235450172,8.58704440288943,8.75602024706563,8.5030710573483,8.71462288614255
NA,"ECs2851","colanic acid exporter",NA,"913065",NA,"GO:0000271|GO:0016020|GO:0016021","1767408_s_at",1,3.95621689949719,4.19603177335006,3.90834396149485,3.81382359738514,4.74695591431456,3.87282426674223,4.05903574280139,3.99065751924709
NA,"ycjM","alpha amylase catalytic domain family protein",NA,"945659",NA,"GO:0005975|GO:0005985|GO:0003824|GO:0009018|GO:0016740|GO:0016757|GO:0043169","1767409_at",1,8.84427218996882,8.97587507374487,9.14783825626547,8.4171809964308,9.07918835850249,8.67995315547041,8.84892764920593,8.51725624710092
NA,NA,NA,NA,NA,NA,NA,"1767410_s_at",0,9.01570252020887,8.89742209027649,8.87825480544852,7.93879522811871,8.92691490566328,8.50400743019289,8.99803875386992,7.92844869506564
NA,NA,NA,NA,NA,NA,NA,"1767411_s_at",0,8.47931327245392,8.72977262996775,8.69878288275566,9.22582567424828,8.13846611725547,9.40738396031453,8.81237330857408,9.26693378825012
NA,"ECs1894|ycjS",NA,NA,"912546|948589",NA,"GO:0008152|GO:0055114|GO:0016491","1767412_s_at",2,9.06678738273088,9.06650355885847,9.11146270948892,8.92792818001818,9.00709152826068,9.03866833060705,8.93539448278136,8.92339639395513
NA,NA,NA,NA,NA,NA,NA,"1767414_s_at",0,7.75092946451505,7.82978272446447,7.65223777226822,7.05530706585937,7.71711917803805,7.55073728433762,7.87196349845648,7.66349228764653
NA,NA,NA,NA,NA,NA,NA,"1767415_at",0,1.95351147208531,2.19169552662171,2.09381280958559,2.1752604081387,2.70316010336762,2.07960374260112,2.45635636952353,1.7863117742637
NA,NA,NA,NA,NA,NA,NA,"1767416_at",0,2.91627839131053,3.16210544239599,3.16954933280337,2.85292825681992,2.65373936081572,2.69418875881145,2.78790144579091,2.47455672999899
NA,"ECs5041|ssb",NA,NA,"914294|948570",NA,"GO:0000725|GO:0006260|GO:0006281|GO:0006298|GO:0006310|GO:0006974|GO:0009432|GO:0043085|GO:0005829|GO:0003677|GO:0003697|GO:0005515|GO:0008047","1767417_s_at",2,9.32800473840549,9.44972769306,9.38930928747055,9.49416148013883,9.57922439565572,9.50926772062549,9.24468364261859,9.40109042427542
NA,"gluQ",NA,NA,"944846",NA,NA,"1767418_at",1,8.97629614376922,8.93358058411144,8.99262842336976,8.73157659765614,9.02414161915624,8.82537783851095,8.88446795020773,8.81690998881876
NA,"ECs3405|hcaF","3-phenylpropionate dioxygenase subunit beta|3-phenylpropionate dioxygenase, small (beta) subunit",NA,"914927|946997",NA,"GO:0006725|GO:0019380|GO:0019439|GO:0055114|GO:0003824|GO:0008695|GO:0016491|GO:0051213","1767419_s_at",2,8.65770467628068,8.64214876289211,8.72513234381988,9.09790596116673,8.69301145149239,8.82012192702495,8.72062049529721,8.87450308815561
NA,NA,NA,NA,NA,NA,NA,"1767420_at",0,3.71922085814256,3.37694968097031,3.94483241182123,3.69871229524441,4.09145497527554,3.59333727967138,3.31093505838304,3.27757521588302
